id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
8443,0,A performance study of four index structures for set-valued attributes of low cardinality,"Guido Moerkotte, Sven Helmer",VLDB J.,2003,prospector: a content-based multimedia server for massively parallel architectures,"S. Choo, W. O'Connell, G. Linerman, H. Chen, K. Ganapathy, A. Biliris, E. Panagos, D. Schrader",International Conference on Management of Data,1996
4005,0,Approximate Join Processing Over Data Streams,"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",SIGMOD Conference,2003,The design and performance evaluation of alternative XML storage strategies,"Feng Tian, David J. DeWitt, Jianjun Chen, Chun Zhang",ACM SIGMOD Record ,2002
2475,0,Density Biased Sampling: An Improved Method for Data Mining and Clustering,"Christopher R. Palmer, Christos Faloutsos",SIGMOD Conference,2000,Processing Object-Oriented Queries with Invertible Late Bound Functions,"Staffan Flodin, Tore Risch",Very Large Data Bases,1995
6637,0,The A-tree: An Index Structure for High-Dimensional Spaces Using Relative Approximation,"Masatoshi Yoshikawa, Shunsuke Uemura, Yasushi Sakurai, Haruhiko Kojima",VLDB,2000,Conceptual modeling and specification generation for B2B business processes based on ebXML,HyoungDo Kim,ACM SIGMOD Record ,2002
6813,0,Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,"Helen M. Thomas, Krithi Ramamritham, Anindya Datta",VLDB,1999,Supporting dynamic displays using active rules,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",ACM SIGMOD Record ,1994
4032,0,Estimating Compilation Time of a Query Optimizer,"Dengfeng Gao, Eileen Tien Lin, Jun Rao, Ihab F. Ilyas, Guy M. Lohman",SIGMOD Conference,2003,Maintenance of data cubes and summary tables in a warehouse,"Inderpal Singh Mumick, Dallan Quass, Barinderpal Singh Mumick",International Conference on Management of Data,1997
6363,0,Online Scaling in a Highly Available Database,"Svein Erik Bratsberg, Rune Humborstad",VLDB,2001,Clio: a semi-automatic tool for schema mapping,"Mauricio A. Hern&#225;ndez, Ren&#233;e J. Miller, Laura M. Haas",International Conference on Management of Data,2001
4355,0,Going public: open-source databases and database research,Philippe Bonnet,SIGMOD Conference,2002,Filter Trees for Managing Spatial Data over a Range of Size Granularities,"Kenneth C. Sevcik, Nick Koudas",Very Large Data Bases,1996
5331,0,"Research in Databases and Data-Intensive Applications - Computer Science Department and FZI, University of Karlsruhe","Birgitta K?nig-Ries, Peter C. Lockemann",SIGMOD Record,1997,An anonymous electronic commerce scheme with an off-line authority and untrusted agents,"Josep Domingo-Ferrer, Jordi Herrera-Joancomart&#237;",ACM SIGMOD Record ,1998
635,1,Gigascope: A Stream Database for Network Applications,"Theodore Johnson, Charles D. Cranor, Oliver Spatscheck, Vladislav Shkapenyuk",SIGMOD Conference,2003,Gigascope: a stream database for network applications,"Chuck Cranor, Theodore Johnson, Oliver Spataschek, Vladislav Shkapenyuk",International Conference on Management of Data,2003
3061,0,Optimal Multi-Step k-Nearest Neighbor Search,"Thomas Seidl, Hans-Peter Kriegel",SIGMOD Conference,1998,Extracting structured data from Web pages,"Arvind Arasu, Hector Garcia-Molina, Stanford University",International Conference on Management of Data,2003
2712,0,A Comparison of Selectivity Estimators for Range Queries on Metric Attributes,"Bernhard Seeger, Bj?rn Blohsfeld, Dieter Korus",SIGMOD Conference,1999,Database research at Arizona State University,"Susan D. Urban, Suzanne W. Dietrich, Forouzan Golshani",ACM SIGMOD Record ,1996
6206,0,Analyzing energy behavior of spatial access methods for memory-resident data,"Anand Sivasubramaniam, Sudhanva Gurumurthi, Narayanan Vijaykrishnan, Ning An, Mary Jane Irwin, Mahmut T. Kandemir",VLDB,2001,Context-Based Prefetch for Implementing Objects on Relations,"Philip A. Bernstein, Shankar Pal, David Shutt",Very Large Data Bases,1999
8481,0,New partnership with ACM and update on the journal,M. Tamer ?zsu,VLDB J.,2003,Using Formal Methods to Reason about Semantics-Based Decompositions of Transactions,"Paul Ammann, Sushil Jajodia, Indrakshi Ray",Very Large Data Bases,1995
4520,0,Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003,Telcordia's Database Reconciliation and Data Quality Analysis Tool,"Francesco Caruso, Munir Cochinwala, Uma Ganapathy, Gail Lalk, Paolo Missier",Very Large Data Bases,2000
3209,0,Distance-Based Indexing for High-Dimensional Metric Spaces,"Z. Meral ?zsoyoglu, Tolga Bozkaya",SIGMOD Conference,1997,"The hBP-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation","Georgios Evangelidis, David B. Lomet, Betty Salzberg",Very Large Data Bases,1995
5900,0,GlOSS: Text-Source Discovery over the Internet,"Hector Garcia-Molina, Luis Gravano, Anthony Tomasic",ACM Trans. Database Syst.,1999,XML schema,"Charles E. Campbell, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003
5618,0,An Annotated Bibliography on Active Databases,"Johann Christoph Freytag, Ulrike Jaeger",SIGMOD Record,1995,SQL open heterogeneous data access,"Berthold Reinwald, Hamid Pirahesh",International Conference on Management of Data,1998
6497,0,Computing Geographical Scopes of Web Resources,"Luis Gravano, Junyan Ding, Narayanan Shivakumar",VLDB,2000,Distance browsing in spatial databases,"G&#237;sli R. Hjaltason, Hanan Samet",ACM Transactions on Database Systems (TODS) ,1999
573,1,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hern?ndez, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994,Predictive dynamic load balancing of parallel and distributed rule and query processing,"Hasanat M. Dewan, Salvatore J. Stolfo, Mauricio Hern&#225;ndez, Jae-Jun Hwang",International Conference on Management of Data,1994
7954,0,Investigation of Algebraic Query Optimisation Techniques for Database Programming Languages,"Alexandra Poulovassilis, Carol Small",VLDB,1994,databases and visualization,Daniel A. Keim,International Conference on Management of Data,1996
5605,0,Why Decision Support Fails and How To Fix It,"Kevin Strehlo, Ralph Kimball",SIGMOD Record,1995,Efficient optimistic concurrency control using loosely synchronized clocks,"Atul Adya, Robert Gruber, Barbara Liskov, Umesh Maheshwari",International Conference on Management of Data,1995
2147,1,A Bayesian decision model for cost optimal record matching,"George V. Moustakides, Vassilios S. Verykios, Mohamed G. Elfeky",VLDB J.,2003,A Bayesian decision model for cost optimal record matching,"V. S. Verykios, G. V. Moustakides, M. G. Elfeky",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
8473,0,A Bayesian decision model for cost optimal record matching,"George V. Moustakides, Vassilios S. Verykios, Mohamed G. Elfeky",VLDB J.,2003,Locating and accessing data repositories with WebSemantics,"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002
6670,0,Model-Based Information Integration in a Neuroscience Mediator System,"Bertram Lud?scher, Amarnath Gupta, Maryann E. Martone",VLDB,2000,Scalable Sweeping-Based Spatial Join,"Lars Arge, Octavian Procopiuc, Sridhar Ramaswamy, Torsten Suel, Jeffrey Scott Vitter",Very Large Data Bases,1998
7894,0,Towards Automated Performance Tuning for Complex Workloads,"Michael J. Carey, Manish Mehta, Miron Livny, Kurt P. Brown",VLDB,1994,Efficient Testing of High Performance Transaction Processing Systems,"D. Wildfogel, Ramana Yerneni",Very Large Data Bases,1997
6361,0,Transaction Timestamping in (Temporal) Databases,"Christian S. Jensen, David B. Lomet",VLDB,2001,Design and implementation of advanced knowledge processing in the KBMS KRISYS,"J. Thomas, S. De&#223;loch, N. Mattos",International Conference on Management of Data,1995
6972,0,Algorithms for Mining Distance-Based Outliers in Large Datasets,"Raymond T. Ng, Edwin M. Knorr",VLDB,1998,Providing Database Migration Tools - A Practicioner's Approach,Andreas Meier,Very Large Data Bases,1995
6507,0,Agora: Living with XML and Relational,"Daniela Florescu, Donald Kossmann, Dan Olteanu, Ioana Manolescu, Florian Xhumari",VLDB,2000,Optimizing queries on files,"Mariano P. Consens, Tova Milo",International Conference on Management of Data,1994
5890,0,Indexing Large Metric Spaces for Similarity Search Queries,"Z. Meral ?zsoyoglu, Tolga Bozkaya",ACM Trans. Database Syst.,1999,Data Mining in the Bioinformatics Domain,Shalom Tsur,Very Large Data Bases,2000
5973,0,An Adaptive Data Replication Algorithm,"Ouri Wolfson, Yixiu Huang, Sushil Jajodia",ACM Trans. Database Syst.,1997,Conceptual schema analysis: techniques and applications,"S. Castano, V. De Antonellis, M. G. Fugini, B. Pernici",ACM Transactions on Database Systems (TODS) ,1998
5182,0,Electronic Market: The Roadmap for University Libraries and Members to Survive in the Information Jungle,"Peter C. Lockemann, Bethina Schmitt, Michael Christoffel, Sebastian Pulkowski",SIGMOD Record,1998,The Drill Down Benchmark,"Peter A. Boncz, Tim R&#252;hl, Fred Kwakkel",Very Large Data Bases,1998
3333,0,Infomaster: An Information Integration System,"Arthur M. Keller, Michael R. Genesereth, Oliver M. Duschka",SIGMOD Conference,1997,Optimizing multidimensional index trees for main memory access,"Kihong Kim, Sang K. Cha, Keunjoo Kwon",International Conference on Management of Data,2001
7208,0,Adaptive Data Broadcast in Hybrid Networks,"Konstantinos Stathatos, John S. Baras, Nick Roussopoulos",VLDB,1997,Security of random data perturbation methods,"Krishnamurty Muralidhar, Rathindra Sarathy",ACM Transactions on Database Systems (TODS) ,1999
8401,0,One-dimensional and multi-dimensional substring selectivity estimation,"Raymond T. Ng, Divesh Srivastava, H. V. Jagadish, Olga Kapitskaia",VLDB J.,2000,Orthogonally persistent object systems,"Malcolm Atkinson, Ronald Morrison",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
3393,0,Cost-Based Optimization for Magic: Algebra and Implementation,"Hamid Pirahesh, T. Y. Cliff Leung, S. Sudarshan, Praveen Seshadri, Divesh Srivastava, Raghu Ramakrishnan, Joseph M. Hellerstein, Peter J. Stuckey",SIGMOD Conference,1996,A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,"Eugene Inseok Chong, Jagannathan Srinivasan, Souripriya Das, Chuck Freiwald, Aravind Yalamanchi, Mahesh Jagannath, Anh-Tuan Tran, Ramkumar Krishnan, Richard Jiang",ACM SIGMOD Record ,2003
5338,0,A Consumer Viewpoint on Mediator Languages - a Proposal for a Standard,"Eric Hughes, Leonard J. Seligman, Arnon Rosenthal, Scott Renner",SIGMOD Record,1997,The Araneus Web-based management system,"G. Mecca, P. Atzeni, A. Masci, G. Sindoni, P. Merialdo",International Conference on Management of Data,1998
4422,0,Wavelet synopses with error guarantees,"Phillip B. Gibbons, Minos N. Garofalakis",SIGMOD Conference,2002,Ripple joins for online aggregation,"Peter J. Haas, Joseph M. Hellerstein",International Conference on Management of Data,1999
8404,0,Optimizing database architecture for the new bottleneck: memory access,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",VLDB J.,2000,Scalable parallel data mining for association rules,"Eui-Hong Han, George Karypis, Vipin Kumar",International Conference on Management of Data,1997
8111,0,Constant Time Permutation: An Efficient Block Allocation Strategy for Variable-Bit-Rate Continuous Media Data,"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",VLDB J.,1999,Guest editorial,"Vijay Atluri, Anupam Joshi, Yelena Yesha",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
5466,0,Enhancing External Consistency in Real-Time Transactions,"Shing-Shan Peng, Kwei-Jay Lin",SIGMOD Record,1996,The 3W Model and Algebra for Unified Data Mining,"Theodore Johnson, Laks V. S. Lakshmanan, Raymond T. Ng",Very Large Data Bases,2000
6678,0,"Social, Educational, and Governmental Change Enabled through Information Technology","Michael Eitan, Valerie Gregg, Carlo Batini, D. B. Phatak, Yeha El Atfi, Krithi Ramamritham",VLDB,2000,Bank of America Case Study: The Information Currency Advantage,"Felipe Cari&#241;o, Mark Jahnke",Very Large Data Bases,1998
3344,0,The WHIPS Prototype for Data Warehouse Creation and Maintenance,"Hector Garcia-Molina, Himanshu Gupta, Wilburt Labio, Yue Zhuge, Janet L. Wiener, Jennifer Widom",SIGMOD Conference,1997,Implementation aspects of an object-oriented DBMS,"Asuman Dogac, Mehmet Altinel, Cetin Ozkan, Ilker Durusoy",ACM SIGMOD Record ,1995
7013,0,Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",VLDB,1998,Walking Through a Very Large Virtual Environment in Real-time,"Lidan Shou, Jason Chionh, Zhiyong Huang, Yixin Ruan, Kian-Lee Tan",Very Large Data Bases,2001
4930,0,The Ecobase Project: Database and Web Technologies for Environmental Information Systems,"Asterio K. Tanaka, Patrick Valduriez",SIGMOD Record,2001,Determining Text Databases to Search in the Internet,"Weiyi Meng, King-Lup Liu, Clement T. Yu, Xiaodong Wang, Yuhsi Chang, Naphtali Rishe",Very Large Data Bases,1998
4596,0,Selective information dissemination in P2P networks: problems and solutions,"Stratos Idreos, Manolis Koubarakis, Christos Tryfonopoulos, Yannis Drougas",SIGMOD Record,2003,Belief reasoning in MLS deductive databases,Hasan M. Jamil,International Conference on Management of Data,1999
3977,0,Ptool: A Scalable Persistent Object Manager,"Xiao Qin, Robert L. Grossman",SIGMOD Conference,1994,Databases and Workflow Management: What is it All About? (Panel),"Andreas Reuter, Stefano Ceri, Jim Gray, Betty Salzberg, Gerhard Weikum",Very Large Data Bases,1995
1996,1,Supporting efficient multimedia database exploration,"K. Sel?uk Candan, Yoshinori Hara, Kyoji Hirata, Wen-Syan Li",VLDB J.,2001,Supporting efficient multimedia database exploration,"Wen-Syan Li, K.Sel&#231;uk Candan, Kyoji Hirata, Yoshinori Hara",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2852,0,Query Rewriting for Semistructured Data,"Vasilis Vassalos, Yannis Papakonstantinou",SIGMOD Conference,1999,Self-tuning histograms: building histograms without looking at data,"Ashraf Aboulnaga, Surajit Chaudhuri",International Conference on Management of Data,1999
7964,0,On Spatially Partitioned Temporal Join,"Beng Chin Ooi, Kian-Lee Tan, Hongjun Lu",VLDB,1994,The Microsoft database research group,"David Lomet, Roger Barga, Surajit Chaudhuri, Paul Larson, Vivek Narasayya",ACM SIGMOD Record ,1998
6401,0,The Propel Distributed Services Platform,"Runping Qi, Kuan Yee, Brian Sterling, Nicolas Adiba, Michael J. Carey, David Rieber, Steve Kirsch, Michael Blow, John C. Shafer, Rajendra Panwar, Daniela Florescu, Mary Roth, Dan Wineman, David Li, Bert Van der Linden, Brian Vickery, Ivan Oprencak, Tolga Urhan",VLDB,2001,Evolution and change in data management - issues and directions,"John F. Roddick, Lina Al-Jadir, Leopoldo Bertossi, Marlon Dumas, Florida Estrella, Heidi Gregersen, Kathleen Hornsby, Jens Lufter, Federica Mandreoli, Tomi M&#228;nnist&#246;, Enric Mayol, Lex Wedemeijer",ACM SIGMOD Record ,2000
5513,0,A Research Status Report on Adaptation for Mobile Data Access,"Brian Noble, Mahadev Satyanarayanan",SIGMOD Record,1995,Bank of America Case Study: The Information Currency Advantage,"Felipe Cari&#241;o, Mark Jahnke",Very Large Data Bases,1998
7610,0,Bypassing Joins in Disjunctive Queries,"Alfons Kemper, Guido Moerkotte, Klaus Peithner, Michael Steinbrunn",VLDB,1995,Filtering algorithms and implementation for very fast publish/subscribe systems,"Fran&#231;oise Fabret, H. Arno Jacobsen, Fran&#231;ois Llirbat, Jo&#259;o Pereira, Kenneth A. Ross, Dennis Shasha",International Conference on Management of Data,2001
4929,0,The Evolution of Effective B-tree: Page Organization and Techniques: A Personal Account,David B. Lomet,SIGMOD Record,2001,Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,"Surajit Chaudhuri, Gerhard Weikum",Very Large Data Bases,2000
